char01,char02,char03,char04,char05,char06,char07,char08,Valid
r,l,p,*,*,*,*,*,invalid
e,d,i,t,o,r,s,*,valid
d,i,n,n,*,*,*,*,invalid
a,i,y,h,*,*,*,*,invalid
u,l,g,k,k,*,*,*,invalid
o,x,p,s,c,*,*,*,invalid
t,b,b,e,s,q,*,*,invalid
f,l,b,r,f,c,v,*,invalid
h,e,d,o,n,i,s,t,valid
h,y,f,k,b,e,*,*,invalid
n,k,b,*,*,*,*,*,invalid
b,u,d,g,e,t,e,d,valid
g,m,b,x,*,*,*,*,invalid
b,a,l,m,s,*,*,*,valid
r,a,f,f,l,e,d,*,valid
t,s,k,p,t,*,*,*,invalid
l,a,p,f,g,f,*,*,invalid
e,e,b,g,r,l,*,*,invalid
j,c,c,*,*,*,*,*,invalid
o,b,e,d,i,e,n,t,valid
a,v,a,n,i,b,*,*,invalid
p,o,p,h,w,p,*,*,invalid
d,c,e,*,*,*,*,*,invalid
j,b,e,e,*,*,*,*,invalid
s,t,u,f,f,s,*,*,valid
k,r,n,*,*,*,*,*,invalid
b,e,r,b,v,f,*,*,invalid
v,h,h,t,g,*,*,*,invalid
x,q,s,i,*,*,*,*,invalid
a,i,g,w,*,*,*,*,invalid
c,o,r,t,e,x,*,*,valid
k,w,s,g,g,c,*,*,invalid
k,i,o,m,t,k,r,*,invalid
o,y,i,b,o,*,*,*,invalid
q,r,b,f,l,*,*,*,invalid
p,n,b,r,g,k,*,*,invalid
k,j,l,l,e,t,*,*,invalid
p,f,u,s,i,p,p,*,invalid
d,b,f,o,g,a,*,*,invalid
p,f,h,b,*,*,*,*,invalid
a,s,h,t,r,a,y,*,valid
b,r,i,s,k,i,n,g,valid
f,o,a,l,e,d,*,*,valid
w,d,x,v,c,x,n,*,invalid
s,n,o,o,p,s,*,*,valid
s,e,x,t,e,t,*,*,valid
j,y,q,y,r,i,o,*,invalid
t,q,k,*,*,*,*,*,invalid
l,h,k,f,q,*,*,*,invalid
s,l,u,m,d,o,g,s,valid
s,c,q,y,e,v,*,*,invalid
e,x,p,e,n,s,e,s,valid
k,a,r,*,*,*,*,*,invalid
h,a,m,p,e,r,e,d,valid
e,l,y,i,c,r,d,*,invalid
d,i,s,u,s,i,n,g,valid
v,o,t,e,r,*,*,*,valid
j,q,q,*,*,*,*,*,invalid
c,l,f,p,k,y,b,*,invalid
m,a,t,t,e,r,s,*,valid
k,x,k,i,k,*,*,*,invalid
y,y,l,a,j,r,*,*,invalid
l,i,f,e,*,*,*,*,valid
m,e,l,t,s,*,*,*,valid
c,w,r,y,x,*,*,*,invalid
m,g,y,*,*,*,*,*,invalid
p,o,l,i,t,e,r,*,valid
p,r,o,o,f,i,n,g,valid
w,h,i,s,t,l,e,d,valid
o,g,x,c,g,x,*,*,invalid
d,v,k,*,*,*,*,*,invalid
p,a,y,r,o,l,l,*,valid
m,r,j,y,r,*,*,*,invalid
e,p,h,e,a,y,w,*,invalid
p,g,g,*,*,*,*,*,invalid
m,r,m,w,v,k,l,*,invalid
v,o,g,l,x,q,*,*,invalid
d,o,u,r,v,c,n,*,invalid
t,e,n,o,n,e,d,*,valid
o,v,e,r,c,o,m,e,valid
a,l,j,w,*,*,*,*,invalid
d,u,k,e,*,*,*,*,valid
s,c,o,u,r,e,d,*,valid
s,p,h,u,*,*,*,*,invalid
d,o,m,i,n,a,t,e,valid
i,f,a,*,*,*,*,*,invalid
u,n,b,e,n,t,*,*,valid
o,e,n,*,*,*,*,*,invalid
l,m,q,i,*,*,*,*,invalid
q,q,i,o,*,*,*,*,invalid
t,m,r,t,*,*,*,*,invalid
p,e,p,p,e,r,y,*,valid
k,m,q,w,j,f,l,*,invalid
s,t,u,l,t,i,f,y,valid
a,h,r,v,g,g,n,*,invalid
m,u,e,s,l,i,*,*,valid
p,l,b,l,*,*,*,*,invalid
h,x,r,r,*,*,*,*,invalid
h,e,l,m,s,*,*,*,valid
d,c,o,g,s,c,*,*,invalid
e,h,g,w,s,l,*,*,invalid
w,t,k,*,*,*,*,*,invalid
u,p,h,e,l,d,*,*,valid
x,e,x,s,w,o,r,*,invalid
c,u,b,i,s,t,*,*,valid
y,p,m,b,u,*,*,*,invalid
h,o,m,e,l,e,s,s,valid
s,w,a,s,h,e,d,*,valid
p,u,s,h,c,a,r,t,valid
t,e,v,*,*,*,*,*,invalid
s,p,e,a,r,i,n,g,valid
s,w,e,e,t,i,s,h,valid
t,y,c,a,c,h,p,*,invalid
h,n,c,m,o,p,r,*,invalid
n,f,i,*,*,*,*,*,invalid
i,n,u,u,k,*,*,*,invalid
p,r,o,t,e,i,n,*,valid
g,c,k,*,*,*,*,*,invalid
c,o,w,b,o,y,*,*,valid
t,c,k,*,*,*,*,*,invalid
l,i,p,t,i,c,v,*,invalid
a,n,f,f,w,*,*,*,invalid
h,r,k,k,x,m,*,*,invalid
o,n,b,e,r,f,*,*,invalid
g,v,v,*,*,*,*,*,invalid
c,o,l,l,a,g,e,*,valid
e,v,v,i,b,j,v,*,invalid
x,y,i,n,s,t,*,*,invalid
o,v,e,r,t,o,o,k,valid
e,k,i,a,*,*,*,*,invalid
s,t,e,a,m,e,d,*,valid
f,i,s,h,n,e,t,*,valid
w,x,v,t,o,*,*,*,invalid
h,e,v,m,c,p,*,*,invalid
s,e,e,s,a,w,e,d,valid
s,h,a,l,l,*,*,*,valid
w,i,n,d,i,n,g,*,valid
g,r,u,f,f,e,r,*,valid
s,u,f,f,e,r,e,r,valid
p,e,r,s,i,s,t,*,valid
w,l,g,g,e,*,*,*,invalid
p,i,t,g,g,k,h,*,invalid
w,c,c,c,*,*,*,*,invalid
b,y,o,u,*,*,*,*,valid
q,r,m,e,b,c,t,*,invalid
b,y,t,m,o,m,e,*,invalid
r,f,l,m,g,x,*,*,invalid
g,r,a,n,i,t,e,*,valid
m,g,p,g,p,g,*,*,invalid
b,r,o,w,n,i,e,*,valid
y,c,r,d,i,s,*,*,invalid
k,m,n,s,r,k,*,*,invalid
q,a,h,k,*,*,*,*,invalid
s,o,l,e,*,*,*,*,valid
y,p,q,h,u,p,l,*,invalid
c,b,d,w,o,*,*,*,invalid
q,s,n,a,*,*,*,*,invalid
e,l,c,*,*,*,*,*,invalid
c,a,n,k,e,r,s,*,valid
l,j,v,x,s,o,*,*,invalid
f,m,u,r,l,*,*,*,invalid
k,u,b,w,u,q,g,*,invalid
m,b,h,f,d,*,*,*,invalid
a,v,e,*,*,*,*,*,invalid
e,d,m,x,i,v,*,*,invalid
x,m,u,*,*,*,*,*,invalid
i,v,w,l,o,h,*,*,invalid
w,x,k,*,*,*,*,*,invalid
i,x,q,p,h,d,y,*,invalid
n,j,a,a,*,*,*,*,invalid
b,o,b,b,l,e,s,*,valid
s,a,l,m,o,n,*,*,valid
h,o,o,r,a,y,*,*,valid
y,u,k,g,c,*,*,*,invalid
e,f,x,u,i,*,*,*,invalid
t,f,t,u,*,*,*,*,invalid
m,l,k,*,*,*,*,*,invalid
y,c,l,a,r,*,*,*,invalid
n,e,i,g,h,e,d,*,valid
s,a,t,i,n,*,*,*,valid
t,y,p,o,*,*,*,*,valid
f,e,y,u,j,w,*,*,invalid
j,d,s,l,b,*,*,*,invalid
t,o,i,l,e,t,e,d,valid
a,r,r,o,y,o,s,*,valid
l,q,j,*,*,*,*,*,invalid
d,e,t,a,i,l,s,*,valid
q,e,s,f,f,g,*,*,invalid
x,x,t,u,i,q,*,*,invalid
e,r,j,*,*,*,*,*,invalid
o,t,f,g,b,i,*,*,invalid
e,d,e,e,w,j,t,*,invalid
w,u,l,*,*,*,*,*,invalid
v,i,z,o,r,s,*,*,valid
q,l,q,f,r,v,q,*,invalid
h,k,y,g,*,*,*,*,invalid
y,f,y,e,u,a,j,*,invalid
l,o,c,a,l,i,t,y,valid
s,h,a,q,f,s,u,*,invalid
t,e,r,r,o,r,*,*,valid
j,a,o,m,q,*,*,*,invalid
g,u,m,*,*,*,*,*,valid
k,w,d,i,*,*,*,*,invalid
e,w,l,e,k,g,*,*,invalid
d,a,m,p,e,r,*,*,valid
m,x,b,y,l,x,t,*,invalid
c,y,c,l,o,n,e,*,valid
h,a,n,d,w,o,r,k,valid
p,o,l,l,y,w,o,g,valid
b,a,t,c,h,b,y,*,invalid
w,e,q,c,d,m,c,*,invalid
g,b,d,m,m,*,*,*,invalid
x,r,a,m,j,d,q,*,invalid
p,j,g,*,*,*,*,*,invalid
i,m,p,e,n,d,s,*,valid
o,w,s,m,j,*,*,*,invalid
s,l,u,m,s,*,*,*,valid
c,o,a,c,h,m,e,n,valid
m,a,r,s,h,y,*,*,valid
h,a,o,w,*,*,*,*,invalid
x,l,d,j,b,*,*,*,invalid
l,a,m,e,n,e,s,s,valid
o,s,s,b,r,v,*,*,invalid
t,s,u,*,*,*,*,*,invalid
s,c,u,l,p,t,e,d,valid
m,d,g,x,o,*,*,*,invalid
g,m,a,b,*,*,*,*,invalid
t,d,v,*,*,*,*,*,invalid
l,a,r,b,o,a,r,d,valid
m,q,i,s,*,*,*,*,invalid
d,e,i,t,y,*,*,*,valid
f,c,d,u,u,*,*,*,invalid
p,j,j,p,r,*,*,*,invalid
m,v,u,c,*,*,*,*,invalid
i,r,a,k,l,f,*,*,invalid
y,y,k,b,s,*,*,*,invalid
e,d,r,h,e,c,d,*,invalid
l,d,u,w,*,*,*,*,invalid
k,n,f,s,*,*,*,*,invalid
t,w,i,k,h,q,j,*,invalid
y,i,w,m,j,u,b,*,invalid
d,e,b,u,t,s,*,*,valid
e,f,f,e,c,t,s,*,valid
c,l,i,p,t,*,*,*,valid
m,o,c,k,e,r,s,*,valid
m,v,d,q,*,*,*,*,invalid
a,g,e,l,e,s,s,*,valid
b,w,y,v,t,h,d,*,invalid
t,t,n,g,*,*,*,*,invalid
f,r,a,n,k,e,d,*,valid
d,p,x,s,a,f,*,*,invalid
l,a,n,c,e,*,*,*,valid
n,s,s,x,e,*,*,*,invalid
c,v,a,d,r,*,*,*,invalid
r,t,h,v,d,n,p,*,invalid
l,p,q,i,e,c,j,*,invalid
w,e,a,b,j,s,*,*,invalid
b,l,a,s,t,s,*,*,valid
k,j,a,v,b,p,s,*,invalid
d,r,o,e,*,*,*,*,invalid
m,s,a,u,h,s,l,*,invalid
x,e,f,j,n,p,*,*,invalid
d,t,y,d,*,*,*,*,invalid
q,s,h,u,n,y,q,*,invalid
n,o,o,n,d,a,y,*,valid
u,o,j,q,k,*,*,*,invalid
p,o,o,h,i,n,g,*,valid
n,t,p,o,*,*,*,*,invalid
s,u,c,c,o,r,s,*,valid
q,u,k,r,d,*,*,*,invalid
o,i,l,b,b,i,*,*,invalid
m,p,w,g,y,*,*,*,invalid
l,a,b,e,l,l,e,d,valid
k,p,k,*,*,*,*,*,invalid
w,r,o,n,g,*,*,*,valid
n,g,o,h,*,*,*,*,invalid
w,h,e,e,z,e,d,*,valid
p,j,v,*,*,*,*,*,invalid
n,l,j,t,o,f,*,*,invalid
c,x,u,s,p,*,*,*,invalid
t,r,n,o,o,o,*,*,invalid
b,m,l,i,*,*,*,*,invalid
n,e,o,n,a,t,e,s,valid
h,q,s,m,q,p,*,*,invalid
v,n,w,c,i,w,j,*,invalid
p,e,n,d,a,n,t,*,valid
u,y,o,i,*,*,*,*,invalid
f,e,a,s,t,i,n,g,valid
g,s,v,i,a,d,*,*,invalid
j,t,t,d,e,e,d,*,invalid
s,y,m,p,a,t,h,y,valid
m,t,t,h,h,*,*,*,invalid
l,y,n,c,h,i,n,g,valid
x,y,l,n,w,b,*,*,invalid
b,v,x,*,*,*,*,*,invalid
x,n,x,r,m,u,m,*,invalid
t,v,f,v,y,s,o,*,invalid
b,v,w,f,u,*,*,*,invalid
o,v,e,r,f,u,l,l,valid
b,r,a,k,e,s,*,*,valid
m,b,m,*,*,*,*,*,invalid
w,l,s,s,w,a,*,*,invalid
i,n,s,e,r,t,e,d,valid
s,h,a,v,e,r,s,*,valid
m,t,a,*,*,*,*,*,invalid
r,s,a,u,g,*,*,*,invalid
p,r,e,g,n,a,n,t,valid
n,l,m,b,m,h,*,*,invalid
e,p,n,p,b,e,*,*,invalid
d,e,l,k,*,*,*,*,invalid
x,a,e,x,*,*,*,*,invalid
d,o,r,k,*,*,*,*,valid
w,d,r,c,*,*,*,*,invalid
p,i,l,e,u,p,s,*,valid
m,d,x,*,*,*,*,*,invalid
g,k,c,*,*,*,*,*,invalid
s,c,u,f,f,i,n,g,valid
m,m,y,r,*,*,*,*,invalid
g,u,s,t,i,e,s,t,valid
s,i,m,y,v,p,*,*,invalid
c,q,r,p,h,*,*,*,invalid
r,a,y,v,g,*,*,*,invalid
v,y,b,*,*,*,*,*,invalid
m,f,m,*,*,*,*,*,invalid
t,d,k,y,d,a,b,*,invalid
n,s,d,t,*,*,*,*,invalid
e,u,v,w,*,*,*,*,invalid
r,l,e,h,w,y,*,*,invalid
d,a,i,r,y,*,*,*,valid
b,f,q,b,r,*,*,*,invalid
y,x,i,k,*,*,*,*,invalid
c,o,u,g,h,i,n,g,valid
b,r,o,t,h,e,l,*,valid
w,e,a,s,e,l,s,*,valid
f,a,x,e,s,*,*,*,valid
g,a,d,f,l,i,e,s,valid
m,j,o,j,y,m,v,*,invalid
v,n,u,*,*,*,*,*,invalid
e,x,t,e,n,d,s,*,valid
m,l,y,t,l,r,n,*,invalid
r,e,c,e,n,t,e,r,valid
d,o,w,a,g,e,r,s,valid
r,u,n,t,*,*,*,*,valid
q,r,g,f,t,*,*,*,invalid
o,o,p,i,e,x,*,*,invalid
i,l,v,*,*,*,*,*,invalid
b,a,m,*,*,*,*,*,invalid
g,v,j,q,o,*,*,*,invalid
y,x,a,i,j,*,*,*,invalid
n,s,l,r,n,s,v,*,invalid
j,a,k,e,k,*,*,*,invalid
g,l,y,s,y,*,*,*,invalid
a,r,r,o,g,a,n,t,valid
c,g,g,m,y,*,*,*,invalid
s,n,c,*,*,*,*,*,invalid
b,y,p,e,h,k,g,*,invalid
y,p,x,r,l,r,w,*,invalid
k,r,q,y,k,*,*,*,invalid
n,x,r,r,a,*,*,*,invalid
o,o,n,g,*,*,*,*,invalid
a,j,o,*,*,*,*,*,invalid
g,a,t,e,w,a,y,s,valid
n,k,p,*,*,*,*,*,invalid
d,o,g,g,i,e,s,*,valid
x,i,n,c,e,d,p,*,invalid
k,h,s,o,p,*,*,*,invalid
v,b,v,*,*,*,*,*,invalid
r,x,l,y,a,*,*,*,invalid
r,n,i,m,h,*,*,*,invalid
d,g,v,y,t,i,*,*,invalid
t,h,e,o,r,i,z,e,valid
w,a,i,f,*,*,*,*,valid
w,b,m,*,*,*,*,*,invalid
e,w,t,f,*,*,*,*,invalid
g,i,l,d,*,*,*,*,valid
j,j,c,*,*,*,*,*,invalid
w,n,k,n,y,*,*,*,invalid
m,a,c,r,o,n,s,*,valid
p,o,o,r,*,*,*,*,valid
b,p,b,v,w,*,*,*,invalid
q,i,h,r,n,u,f,*,invalid
b,a,c,k,e,d,*,*,valid
n,v,d,*,*,*,*,*,invalid
e,w,s,t,r,t,f,*,invalid
n,o,u,q,y,e,j,*,invalid
r,m,w,g,*,*,*,*,invalid
p,i,r,*,*,*,*,*,invalid
b,e,f,e,l,l,*,*,valid
d,a,s,h,o,g,*,*,invalid
t,c,j,w,d,*,*,*,invalid
i,d,k,q,l,p,*,*,invalid
f,n,t,*,*,*,*,*,invalid
l,a,n,c,e,t,*,*,valid
r,a,d,i,a,t,e,*,valid
m,a,l,l,*,*,*,*,valid
k,e,s,x,o,c,*,*,invalid
l,q,m,c,b,m,*,*,invalid
c,r,y,p,t,i,c,*,valid
m,b,x,f,t,o,*,*,invalid
r,s,k,d,*,*,*,*,invalid
w,c,c,q,h,s,*,*,invalid
p,l,u,g,i,n,*,*,valid
q,i,g,y,*,*,*,*,invalid
k,l,w,*,*,*,*,*,invalid
b,a,n,s,h,e,e,*,valid
a,o,s,o,g,d,i,*,invalid
l,i,c,e,n,s,e,d,valid
k,x,o,u,s,y,*,*,invalid
m,x,n,d,w,e,p,*,invalid
i,x,h,j,*,*,*,*,invalid
s,b,b,c,i,l,w,*,invalid
m,r,u,e,j,t,u,*,invalid
n,o,s,e,y,*,*,*,valid
c,a,r,e,f,r,e,e,valid
n,o,b,i,l,i,t,y,valid
y,r,b,n,*,*,*,*,invalid
f,o,r,m,a,l,s,*,valid
m,i,r,v,*,*,*,*,invalid
d,i,v,e,r,g,e,*,valid
k,v,u,l,f,s,*,*,invalid
w,h,e,e,l,e,r,*,valid
h,e,a,v,y,s,e,t,valid
v,d,m,*,*,*,*,*,invalid
i,g,e,v,g,j,*,*,invalid
j,i,d,v,*,*,*,*,invalid
m,j,c,r,*,*,*,*,invalid
p,d,a,*,*,*,*,*,invalid
e,n,t,*,*,*,*,*,invalid
l,v,f,r,l,n,o,*,invalid
r,e,m,o,u,n,t,s,valid
d,o,r,m,i,c,e,*,valid
a,d,d,*,*,*,*,*,invalid
l,u,l,o,n,j,h,*,invalid
a,u,r,i,c,l,e,*,valid
b,a,l,a,n,c,e,s,valid
k,e,n,n,i,n,g,*,valid
t,r,a,i,n,e,e,*,valid
t,y,p,i,s,t,s,*,valid
w,e,h,f,k,m,*,*,invalid
e,v,s,a,l,s,*,*,invalid
s,o,j,o,u,r,n,*,valid
j,u,m,b,o,s,*,*,valid
o,j,g,d,*,*,*,*,invalid
b,a,g,g,a,g,e,*,valid
o,k,r,*,*,*,*,*,invalid
g,v,r,g,o,*,*,*,invalid
w,r,h,*,*,*,*,*,invalid
h,a,j,h,n,*,*,*,invalid
f,o,u,n,t,*,*,*,valid
b,o,b,x,m,*,*,*,invalid
l,e,a,g,u,e,d,*,valid
s,p,r,y,e,r,*,*,valid
l,h,l,k,m,t,w,*,invalid
q,s,c,u,*,*,*,*,invalid
j,c,h,b,n,f,h,*,invalid
n,m,w,r,*,*,*,*,invalid
c,a,s,i,n,g,s,*,valid
j,a,e,c,a,*,*,*,invalid
t,a,i,n,*,*,*,*,invalid
v,s,x,e,*,*,*,*,invalid
s,h,o,v,e,l,*,*,valid
h,v,d,h,w,o,*,*,invalid
y,e,p,v,m,l,a,*,invalid
t,o,c,s,i,n,s,*,valid
n,c,y,q,p,e,*,*,invalid
a,n,s,w,e,r,s,*,valid
m,i,n,i,m,s,*,*,valid
r,v,f,j,c,j,*,*,invalid
c,g,n,a,x,v,*,*,invalid
e,x,c,e,l,s,*,*,valid
s,p,e,c,*,*,*,*,valid
w,h,a,m,m,i,e,s,valid
h,a,h,*,*,*,*,*,invalid
s,a,s,s,*,*,*,*,valid
o,h,k,b,f,*,*,*,invalid
a,d,m,a,n,*,*,*,valid
j,n,l,e,k,*,*,*,invalid
d,u,n,k,s,*,*,*,valid
p,a,s,t,e,l,s,*,valid
n,v,h,w,a,n,*,*,invalid
g,p,o,p,k,*,*,*,invalid
b,r,a,w,n,y,*,*,valid
c,r,o,n,y,*,*,*,valid
i,o,r,p,p,*,*,*,invalid
c,p,c,*,*,*,*,*,invalid
b,c,l,*,*,*,*,*,invalid
p,h,a,*,*,*,*,*,invalid
c,t,t,y,j,*,*,*,invalid
t,w,b,p,*,*,*,*,invalid
u,e,i,t,s,*,*,*,invalid
r,e,p,r,i,s,a,l,valid
g,o,f,e,r,*,*,*,valid
u,s,s,m,*,*,*,*,invalid
b,a,n,k,*,*,*,*,valid
a,b,u,z,z,*,*,*,valid
b,r,a,v,u,r,a,*,valid
r,h,j,*,*,*,*,*,invalid
j,g,y,v,b,*,*,*,invalid
q,f,k,f,*,*,*,*,invalid
b,u,i,l,d,*,*,*,valid
a,r,l,*,*,*,*,*,invalid
e,x,p,e,r,t,*,*,valid
e,x,h,i,b,i,t,*,valid
m,f,y,r,*,*,*,*,invalid
d,r,o,w,s,y,*,*,valid
y,t,n,q,j,a,k,*,invalid
q,v,d,*,*,*,*,*,invalid
m,a,n,i,k,i,n,s,valid
r,w,u,f,p,b,*,*,invalid
t,x,x,*,*,*,*,*,invalid
g,k,u,u,f,f,*,*,invalid
u,h,q,k,*,*,*,*,invalid
u,m,h,i,e,u,*,*,invalid
k,b,w,o,*,*,*,*,invalid
u,i,b,w,g,f,x,*,invalid
c,o,n,f,u,t,e,*,valid
w,u,g,y,s,i,y,*,invalid
i,g,m,t,y,x,*,*,invalid
m,a,b,k,i,l,u,*,invalid
s,o,n,n,e,t,s,*,valid
b,o,b,b,i,n,*,*,valid
a,b,a,f,t,*,*,*,valid
y,s,a,p,*,*,*,*,invalid
d,d,e,l,t,*,*,*,invalid
b,l,o,c,k,a,d,e,valid
v,d,q,e,e,l,*,*,invalid
f,r,o,n,t,a,l,*,valid
u,q,o,j,*,*,*,*,invalid
f,b,q,p,o,a,e,*,invalid
s,h,a,l,l,o,t,*,valid
f,u,r,l,*,*,*,*,valid
b,a,s,e,d,*,*,*,valid
b,u,n,b,o,u,g,u,valid
s,q,u,i,r,e,d,*,valid
u,s,w,n,m,c,*,*,invalid
s,i,s,*,*,*,*,*,invalid
v,l,g,*,*,*,*,*,invalid
h,v,j,a,y,u,*,*,invalid
u,n,f,a,i,r,e,r,valid
b,q,g,f,a,q,*,*,invalid
i,n,j,j,s,c,r,*,invalid
k,g,i,c,l,*,*,*,invalid
g,u,t,s,y,*,*,*,valid
h,d,h,i,*,*,*,*,invalid
q,x,p,h,i,x,q,*,invalid
r,g,e,c,*,*,*,*,invalid
w,w,a,v,x,g,w,*,invalid
p,o,s,t,m,a,n,*,valid
z,u,t,t,o,*,*,*,valid
v,o,j,y,a,*,*,*,invalid
g,s,d,d,o,m,*,*,invalid
g,o,s,l,i,n,g,*,valid
v,c,q,*,*,*,*,*,invalid
w,d,k,g,*,*,*,*,invalid
q,f,k,m,t,f,o,*,invalid
t,u,s,k,*,*,*,*,valid
r,e,m,a,r,r,y,*,valid
q,e,o,o,t,y,*,*,invalid
k,l,a,*,*,*,*,*,invalid
m,s,o,e,d,b,*,*,invalid
p,l,q,h,*,*,*,*,invalid
t,c,b,e,q,c,g,*,invalid
x,w,o,o,*,*,*,*,invalid
a,r,c,*,*,*,*,*,invalid
n,c,b,k,s,j,*,*,invalid
n,c,x,a,a,c,u,*,invalid
t,i,k,n,f,*,*,*,invalid
p,p,y,u,*,*,*,*,invalid
u,g,e,*,*,*,*,*,invalid
j,b,f,x,u,e,w,*,invalid
w,a,t,y,y,b,y,*,invalid
t,l,v,c,m,*,*,*,invalid
n,q,m,*,*,*,*,*,invalid
g,y,t,p,s,a,b,*,invalid
g,e,n,i,t,a,l,*,valid
m,e,t,e,r,e,d,*,valid
r,w,w,j,c,e,x,*,invalid
p,e,n,l,i,t,e,s,valid
u,a,x,m,r,m,t,*,invalid
c,u,t,b,a,c,k,s,valid
r,a,c,i,s,t,*,*,valid
e,a,t,a,b,l,e,s,valid
q,p,y,n,*,*,*,*,invalid
a,y,v,*,*,*,*,*,invalid
t,g,g,p,q,j,*,*,invalid
e,r,o,t,i,c,a,*,valid
u,s,s,u,a,a,*,*,invalid
p,p,n,x,k,m,u,*,invalid
l,q,u,i,s,*,*,*,invalid
u,u,i,j,*,*,*,*,invalid
v,x,e,g,n,*,*,*,invalid
m,j,k,d,x,*,*,*,invalid
b,q,s,q,h,*,*,*,invalid
q,r,l,b,l,p,*,*,invalid
e,q,e,*,*,*,*,*,invalid
k,v,v,t,y,v,i,*,invalid
n,k,i,k,s,k,*,*,invalid
r,n,v,*,*,*,*,*,invalid
w,e,n,c,h,e,s,*,valid
r,e,s,t,o,r,e,s,valid
s,u,m,k,a,*,*,*,invalid
m,y,t,h,s,*,*,*,valid
o,s,k,t,h,*,*,*,invalid
h,e,w,e,r,s,*,*,valid
d,r,i,f,t,i,n,g,valid
m,o,t,e,s,*,*,*,valid
a,c,y,m,h,*,*,*,invalid
h,e,a,r,t,i,e,r,valid
m,h,r,*,*,*,*,*,invalid
a,t,m,*,*,*,*,*,invalid
u,n,e,a,s,y,*,*,valid
p,f,i,s,q,r,m,*,invalid
f,u,r,f,y,b,q,*,invalid
t,d,y,*,*,*,*,*,invalid
g,f,i,l,g,u,x,*,invalid
a,v,h,k,*,*,*,*,invalid
o,v,x,i,b,u,*,*,invalid
i,b,g,a,n,*,*,*,invalid
w,j,h,a,*,*,*,*,invalid
b,a,n,i,s,h,*,*,valid
t,r,u,c,e,s,*,*,valid
p,e,e,v,i,n,g,*,valid
d,i,r,e,c,t,*,*,valid
t,j,v,m,n,s,*,*,invalid
a,m,a,s,s,e,d,*,valid
e,n,f,a,b,k,*,*,invalid
k,h,t,*,*,*,*,*,invalid
w,j,d,*,*,*,*,*,invalid
d,n,t,s,f,*,*,*,invalid
p,h,i,x,u,f,*,*,invalid
n,a,k,c,*,*,*,*,invalid
s,w,a,g,g,e,r,*,valid
r,e,l,a,i,d,*,*,valid
v,k,m,p,*,*,*,*,invalid
l,y,t,a,i,h,a,*,invalid
x,h,c,a,*,*,*,*,invalid
h,o,o,k,e,r,s,*,valid
d,r,a,w,l,e,d,*,valid
p,g,j,x,k,v,*,*,invalid
k,c,u,a,*,*,*,*,invalid
j,m,u,*,*,*,*,*,invalid
i,t,t,u,a,d,m,*,invalid
a,d,l,l,*,*,*,*,invalid
n,w,b,n,*,*,*,*,invalid
x,y,h,*,*,*,*,*,invalid
o,t,b,n,o,*,*,*,invalid
m,g,f,r,s,c,*,*,invalid
r,u,n,d,o,w,n,*,valid
l,v,j,*,*,*,*,*,invalid
m,o,i,s,t,u,r,e,valid
k,i,w,r,m,i,q,*,invalid
d,h,t,*,*,*,*,*,invalid
r,e,e,v,i,n,g,*,valid
f,e,r,v,i,d,*,*,valid
b,u,l,l,p,e,n,s,valid
a,f,y,*,*,*,*,*,invalid
d,e,c,i,d,e,s,*,valid
p,h,o,e,n,i,x,*,valid
p,e,f,b,*,*,*,*,invalid
v,e,r,s,u,s,*,*,valid
g,l,m,e,*,*,*,*,invalid
g,k,g,n,v,s,*,*,invalid
x,y,a,u,*,*,*,*,invalid
n,w,a,*,*,*,*,*,invalid
e,n,c,l,o,s,e,*,valid
t,b,g,d,v,w,*,*,invalid
t,l,v,*,*,*,*,*,invalid
n,b,y,l,c,h,o,*,invalid
o,r,d,n,a,n,c,e,valid
a,n,g,e,l,i,c,*,valid
t,n,g,h,s,s,*,*,invalid
o,q,i,s,k,*,*,*,invalid
e,s,i,o,*,*,*,*,invalid
p,r,w,x,u,*,*,*,invalid
o,w,u,p,*,*,*,*,invalid
f,a,n,h,r,u,*,*,invalid
n,o,n,w,h,i,t,e,valid
r,o,t,*,*,*,*,*,invalid
c,i,k,e,*,*,*,*,invalid
h,p,g,i,*,*,*,*,invalid
i,o,t,m,p,t,d,*,invalid
e,u,m,h,*,*,*,*,invalid
l,i,m,i,e,s,t,*,valid
p,l,h,t,e,e,*,*,invalid
d,a,n,d,l,e,s,*,valid
s,a,p,p,h,i,r,e,valid
a,b,d,u,c,t,e,d,valid
d,e,s,i,g,n,s,*,valid
b,r,e,e,d,i,n,g,valid
t,q,e,s,x,v,*,*,invalid
b,i,l,l,i,o,n,s,valid
h,n,b,*,*,*,*,*,invalid
u,a,g,c,*,*,*,*,invalid
y,r,q,b,*,*,*,*,invalid
b,e,b,w,*,*,*,*,invalid
q,c,f,b,*,*,*,*,invalid
l,w,n,o,i,l,d,*,invalid
l,x,c,*,*,*,*,*,invalid
n,v,d,k,k,*,*,*,invalid
s,j,w,*,*,*,*,*,invalid
f,a,q,*,*,*,*,*,invalid
r,a,t,t,i,e,r,*,valid
p,a,i,n,t,e,d,*,valid
l,o,g,g,e,d,*,*,valid
b,r,x,q,*,*,*,*,invalid
m,j,a,e,s,a,e,*,invalid
d,r,i,v,e,s,*,*,valid
e,v,p,f,*,*,*,*,invalid
l,y,n,c,h,p,i,n,valid
t,p,k,*,*,*,*,*,invalid
d,c,b,m,w,x,*,*,invalid
