char01,char02,char03,char04,char05,char06,char07,char08,Valid
b,a,d,e,*,*,*,*,valid
c,f,a,i,k,s,*,*,invalid
s,m,a,s,h,e,d,*,valid
x,y,f,f,f,*,*,*,invalid
a,u,k,*,*,*,*,*,invalid
w,u,m,*,*,*,*,*,invalid
d,g,i,*,*,*,*,*,invalid
s,w,a,d,d,l,e,s,valid
l,c,g,v,a,*,*,*,invalid
f,l,a,t,f,e,e,t,valid
n,e,l,q,c,q,*,*,invalid
v,i,l,y,w,*,*,*,invalid
t,r,a,k,*,*,*,*,invalid
s,h,i,m,m,i,e,s,valid
v,k,h,x,*,*,*,*,invalid
s,g,i,p,*,*,*,*,invalid
b,r,h,*,*,*,*,*,invalid
x,y,w,n,l,*,*,*,invalid
r,o,e,q,x,l,*,*,invalid
m,w,d,w,t,*,*,*,invalid
x,k,m,n,o,a,*,*,invalid
t,r,t,*,*,*,*,*,invalid
t,h,r,a,l,l,*,*,valid
u,j,n,*,*,*,*,*,invalid
w,h,i,t,e,r,*,*,valid
x,o,x,a,v,v,*,*,invalid
c,l,a,m,o,r,e,d,valid
f,i,d,d,l,y,*,*,valid
h,n,w,q,s,*,*,*,invalid
l,e,c,t,e,r,n,*,valid
s,f,i,l,n,k,*,*,invalid
b,e,e,t,l,i,n,g,valid
u,j,a,o,c,a,u,*,invalid
b,y,f,p,*,*,*,*,invalid
d,e,d,x,s,*,*,*,invalid
a,m,n,w,o,o,*,*,invalid
w,y,u,a,y,b,*,*,invalid
r,v,j,t,*,*,*,*,invalid
d,e,x,s,s,t,v,*,invalid
c,h,a,p,l,e,t,s,valid
p,r,o,m,i,s,e,d,valid
x,n,s,a,*,*,*,*,invalid
o,x,k,e,f,f,*,*,invalid
d,i,s,a,v,o,w,s,valid
n,i,x,i,*,*,*,*,invalid
k,u,w,o,j,g,*,*,invalid
c,o,n,s,u,l,t,s,valid
g,g,d,p,d,*,*,*,invalid
o,g,q,c,q,l,s,*,invalid
y,r,f,a,l,w,*,*,invalid
w,r,f,*,*,*,*,*,invalid
f,q,k,e,a,w,*,*,invalid
f,t,j,g,k,*,*,*,invalid
k,a,h,j,k,*,*,*,invalid
n,j,n,h,u,d,*,*,invalid
f,o,e,t,u,s,*,*,valid
s,c,u,r,f,*,*,*,valid
h,h,o,o,c,*,*,*,invalid
g,y,e,n,*,*,*,*,invalid
x,i,b,f,s,i,*,*,invalid
a,w,w,*,*,*,*,*,invalid
r,p,n,e,p,*,*,*,invalid
h,p,v,s,p,f,*,*,invalid
f,e,a,t,h,b,e,*,invalid
c,o,l,l,e,g,e,*,valid
f,l,a,y,*,*,*,*,valid
r,h,y,w,e,*,*,*,invalid
r,g,j,s,*,*,*,*,invalid
u,n,r,n,r,*,*,*,invalid
y,u,c,k,i,e,s,t,valid
u,p,f,r,o,n,t,*,valid
i,n,s,e,r,t,s,*,valid
l,l,g,l,*,*,*,*,invalid
m,t,m,x,g,l,*,*,invalid
q,m,o,i,o,p,g,*,invalid
l,o,c,a,v,o,r,e,valid
r,h,l,h,j,y,*,*,invalid
k,y,i,q,*,*,*,*,invalid
t,e,e,t,e,r,s,*,valid
k,o,w,t,o,w,e,d,valid
k,a,u,*,*,*,*,*,invalid
i,h,q,p,u,b,w,*,invalid
m,l,g,x,n,s,c,*,invalid
b,w,t,n,i,q,n,*,invalid
w,v,k,c,o,j,r,*,invalid
r,h,o,*,*,*,*,*,valid
h,i,n,d,e,r,e,d,valid
s,e,c,l,u,d,e,*,valid
c,h,o,w,i,n,g,*,valid
b,a,n,k,s,*,*,*,valid
h,s,p,t,*,*,*,*,invalid
p,a,n,t,*,*,*,*,valid
e,n,d,o,r,s,e,*,valid
n,k,f,*,*,*,*,*,invalid
w,q,c,e,i,y,u,*,invalid
k,r,o,n,e,r,*,*,valid
j,w,w,k,*,*,*,*,invalid
l,g,v,n,*,*,*,*,invalid
o,u,c,h,*,*,*,*,valid
v,a,m,p,s,*,*,*,valid
a,y,r,b,*,*,*,*,invalid
s,l,x,s,*,*,*,*,invalid
g,f,i,i,i,t,*,*,invalid
w,g,m,o,f,e,*,*,invalid
c,p,u,j,t,k,*,*,invalid
s,p,j,i,c,m,c,*,invalid
y,q,o,*,*,*,*,*,invalid
c,o,l,l,i,e,s,*,valid
h,d,u,u,r,*,*,*,invalid
b,a,q,*,*,*,*,*,invalid
y,f,m,s,*,*,*,*,invalid
s,c,h,m,u,c,k,*,valid
s,v,s,c,y,*,*,*,invalid
g,y,w,k,y,*,*,*,invalid
m,a,i,n,l,a,n,d,valid
d,o,c,i,l,e,*,*,valid
r,u,m,p,u,s,*,*,valid
s,b,p,c,o,p,*,*,invalid
h,l,y,*,*,*,*,*,invalid
c,a,r,b,o,n,s,*,valid
p,i,s,o,r,r,*,*,invalid
i,x,p,i,i,*,*,*,invalid
u,t,c,*,*,*,*,*,invalid
c,p,w,r,b,*,*,*,invalid
a,s,b,e,s,t,o,s,valid
d,k,k,a,u,w,*,*,invalid
y,o,u,t,h,*,*,*,valid
f,d,u,*,*,*,*,*,invalid
n,e,t,*,*,*,*,*,valid
v,u,n,o,a,i,y,*,invalid
w,f,v,*,*,*,*,*,invalid
t,i,n,n,e,d,*,*,valid
q,l,c,g,c,t,*,*,invalid
d,a,m,m,i,n,g,*,valid
u,w,o,e,i,g,b,*,invalid
g,x,c,w,s,b,*,*,invalid
m,i,l,e,r,s,*,*,valid
a,l,l,i,s,*,*,*,invalid
m,u,s,c,a,t,*,*,valid
m,i,f,*,*,*,*,*,invalid
l,l,v,*,*,*,*,*,invalid
a,l,l,u,v,i,a,*,valid
m,n,c,d,*,*,*,*,invalid
j,a,f,h,t,*,*,*,invalid
w,y,k,*,*,*,*,*,invalid
b,i,n,a,r,y,*,*,valid
l,u,m,b,e,r,*,*,valid
i,r,h,h,p,w,*,*,invalid
x,d,p,d,g,b,k,*,invalid
t,u,k,*,*,*,*,*,invalid
t,y,e,s,i,*,*,*,invalid
d,i,s,s,i,n,g,*,valid
p,u,n,t,s,*,*,*,valid
q,n,y,c,k,*,*,*,invalid
g,p,u,a,*,*,*,*,invalid
i,e,k,s,m,w,q,*,invalid
a,e,g,i,s,*,*,*,valid
l,o,j,s,t,s,*,*,invalid
w,w,u,j,h,*,*,*,invalid
r,r,b,j,*,*,*,*,invalid
r,a,v,i,n,g,*,*,valid
t,d,l,l,*,*,*,*,invalid
c,f,f,j,c,y,r,*,invalid
x,x,d,f,*,*,*,*,invalid
r,a,n,k,s,*,*,*,valid
q,s,e,e,b,d,g,*,invalid
o,y,x,e,*,*,*,*,invalid
l,i,a,v,n,f,m,*,invalid
l,i,n,k,a,g,e,*,valid
x,s,b,s,*,*,*,*,invalid
b,e,c,i,o,p,h,*,invalid
b,e,n,c,h,i,n,g,valid
i,t,c,h,i,e,s,t,valid
e,n,d,e,a,r,e,d,valid
f,b,d,k,c,p,*,*,invalid
c,r,i,b,b,e,d,*,valid
v,e,l,d,*,*,*,*,valid
l,a,c,t,v,w,f,*,invalid
n,u,r,s,e,d,*,*,valid
e,r,h,t,t,a,*,*,invalid
f,i,b,b,e,r,*,*,valid
m,p,y,t,d,g,j,*,invalid
a,g,r,o,*,*,*,*,invalid
m,h,y,r,w,u,*,*,invalid
w,q,p,*,*,*,*,*,invalid
s,x,v,*,*,*,*,*,invalid
c,r,o,s,s,l,y,*,valid
w,r,a,t,h,*,*,*,valid
c,h,o,c,k,e,d,*,valid
w,i,c,e,l,*,*,*,invalid
b,i,h,o,*,*,*,*,invalid
c,y,m,b,a,l,*,*,valid
a,c,r,l,h,*,*,*,invalid
u,y,n,l,l,c,*,*,invalid
p,j,m,b,f,i,j,*,invalid
o,v,a,s,*,*,*,*,invalid
f,a,t,e,f,u,l,*,valid
i,n,q,u,i,r,e,s,valid
m,v,l,d,v,s,*,*,invalid
p,e,p,s,i,n,*,*,valid
e,m,e,t,i,c,s,*,valid
w,e,l,c,h,i,n,g,valid
p,h,i,a,l,*,*,*,valid
i,n,n,i,n,g,*,*,valid
h,a,t,c,h,i,n,g,valid
p,r,o,f,o,u,n,d,valid
s,y,w,k,m,v,w,*,invalid
j,m,l,q,*,*,*,*,invalid
r,n,f,g,s,*,*,*,invalid
s,h,i,r,u,*,*,*,valid
f,a,c,e,l,i,f,t,valid
k,k,j,y,a,*,*,*,invalid
j,d,v,j,*,*,*,*,invalid
b,a,g,e,l,*,*,*,valid
i,l,n,j,b,*,*,*,invalid
c,h,i,d,e,d,*,*,valid
l,f,w,c,a,u,h,*,invalid
l,m,o,v,b,*,*,*,invalid
f,q,y,k,*,*,*,*,invalid
k,q,x,a,d,w,*,*,invalid
u,j,h,*,*,*,*,*,invalid
y,w,t,n,e,x,y,*,invalid
i,n,s,t,a,n,t,*,valid
y,u,u,o,l,v,*,*,invalid
w,e,i,g,h,t,e,d,valid
e,k,a,*,*,*,*,*,invalid
b,l,o,o,m,s,*,*,valid
o,a,k,e,n,*,*,*,valid
b,q,k,h,v,c,*,*,invalid
g,a,z,e,r,*,*,*,valid
k,o,o,h,s,y,*,*,invalid
f,q,t,v,*,*,*,*,invalid
i,u,c,*,*,*,*,*,invalid
d,p,b,o,g,j,*,*,invalid
u,n,c,t,i,o,n,s,valid
s,q,q,x,i,*,*,*,invalid
m,a,t,e,d,*,*,*,valid
v,i,f,*,*,*,*,*,invalid
j,j,m,h,l,*,*,*,invalid
g,f,a,d,c,a,*,*,invalid
y,g,w,r,d,*,*,*,invalid
p,h,i,*,*,*,*,*,invalid
p,f,i,*,*,*,*,*,invalid
b,a,r,b,e,l,l,s,valid
x,o,m,n,p,f,e,*,invalid
v,t,s,o,d,h,*,*,invalid
b,j,f,l,*,*,*,*,invalid
h,a,s,h,i,s,h,*,valid
r,h,m,d,*,*,*,*,invalid
w,h,o,l,l,y,*,*,valid
n,t,t,t,d,x,*,*,invalid
d,m,p,s,b,*,*,*,invalid
a,n,d,*,*,*,*,*,valid
s,w,i,x,i,a,*,*,invalid
p,i,l,l,o,w,*,*,valid
w,d,v,*,*,*,*,*,invalid
h,i,m,*,*,*,*,*,invalid
a,a,c,a,g,*,*,*,invalid
c,a,d,g,e,r,s,*,valid
g,n,g,v,a,*,*,*,invalid
r,a,t,t,l,e,s,*,valid
m,e,a,g,e,r,l,y,valid
y,a,d,h,s,p,*,*,invalid
w,q,e,m,c,*,*,*,invalid
s,y,m,b,o,l,s,*,valid
v,y,j,*,*,*,*,*,invalid
o,e,x,r,j,x,g,*,invalid
m,k,m,s,*,*,*,*,invalid
s,m,i,d,g,i,n,*,valid
r,x,o,n,o,*,*,*,invalid
m,i,s,t,i,l,y,*,valid
t,p,g,*,*,*,*,*,invalid
g,o,q,*,*,*,*,*,invalid
c,u,r,*,*,*,*,*,invalid
c,r,e,e,p,*,*,*,valid
b,u,z,z,*,*,*,*,valid
n,i,f,*,*,*,*,*,invalid
l,q,f,t,j,*,*,*,invalid
m,a,r,r,i,e,d,s,valid
f,a,s,t,e,n,s,*,valid
l,a,f,w,*,*,*,*,invalid
s,n,a,p,*,*,*,*,valid
o,a,r,l,o,c,k,*,valid
b,k,g,n,s,k,*,*,invalid
y,q,t,*,*,*,*,*,invalid
f,n,d,w,b,u,e,*,invalid
m,e,w,l,*,*,*,*,valid
m,u,g,*,*,*,*,*,valid
b,r,i,s,t,l,e,s,valid
w,v,d,*,*,*,*,*,invalid
e,m,b,a,l,m,e,d,valid
t,i,c,k,e,t,*,*,valid
k,r,d,*,*,*,*,*,invalid
g,r,o,u,p,i,e,s,valid
y,p,w,i,q,f,*,*,invalid
j,k,r,*,*,*,*,*,invalid
q,m,h,r,*,*,*,*,invalid
i,w,i,t,b,q,n,*,invalid
d,j,b,v,f,q,*,*,invalid
p,l,u,s,e,s,*,*,valid
t,c,p,n,e,o,g,*,invalid
t,c,y,r,*,*,*,*,invalid
p,y,n,a,s,*,*,*,invalid
w,q,o,t,f,*,*,*,invalid
u,n,x,r,i,e,*,*,invalid
l,o,g,o,s,*,*,*,valid
b,w,q,*,*,*,*,*,invalid
h,k,g,g,b,l,r,*,invalid
w,o,o,d,m,a,n,*,valid
u,m,f,g,m,c,*,*,invalid
f,e,p,u,*,*,*,*,invalid
j,m,p,j,v,*,*,*,invalid
j,t,i,i,b,e,*,*,invalid
f,v,e,a,y,*,*,*,invalid
m,k,w,f,p,n,f,*,invalid
o,v,e,r,t,u,r,e,valid
f,t,l,*,*,*,*,*,invalid
e,n,g,*,*,*,*,*,invalid
x,q,h,i,*,*,*,*,invalid
c,o,o,k,e,r,s,*,valid
m,n,q,*,*,*,*,*,invalid
c,h,e,e,k,*,*,*,valid
c,o,v,e,r,a,l,l,valid
n,x,l,s,*,*,*,*,invalid
x,r,f,*,*,*,*,*,invalid
g,i,l,d,i,n,g,*,valid
i,c,e,*,*,*,*,*,valid
s,t,c,x,m,o,j,*,invalid
e,v,v,x,*,*,*,*,invalid
c,a,p,s,i,z,e,*,valid
t,h,g,y,p,*,*,*,invalid
h,a,l,u,y,*,*,*,invalid
y,e,w,n,m,p,*,*,invalid
u,n,u,f,k,*,*,*,invalid
y,g,y,y,p,n,p,*,invalid
c,o,m,m,o,n,l,y,valid
s,i,n,e,w,*,*,*,valid
n,i,t,r,a,t,e,s,valid
b,u,n,d,l,e,s,*,valid
a,c,w,u,a,t,*,*,invalid
y,u,b,c,u,n,d,*,invalid
w,r,b,h,r,g,n,*,invalid
l,o,i,u,m,j,*,*,invalid
k,c,y,d,*,*,*,*,invalid
n,b,p,b,b,f,*,*,invalid
m,e,m,o,i,r,s,*,valid
v,a,r,i,a,b,l,e,valid
r,a,s,p,i,n,g,*,valid
s,t,m,r,t,*,*,*,invalid
c,a,g,i,e,r,*,*,valid
s,f,y,b,j,o,n,*,invalid
b,w,a,*,*,*,*,*,invalid
e,n,g,u,l,f,e,d,valid
o,u,t,s,i,z,e,s,valid
l,i,o,q,k,x,*,*,invalid
k,h,i,b,*,*,*,*,invalid
n,u,u,o,t,*,*,*,invalid
p,q,q,d,*,*,*,*,invalid
t,p,j,l,k,d,*,*,invalid
t,a,r,o,s,*,*,*,valid
q,t,y,*,*,*,*,*,invalid
p,i,m,p,l,y,*,*,valid
d,i,y,*,*,*,*,*,invalid
f,g,s,h,o,j,j,*,invalid
m,r,u,*,*,*,*,*,invalid
b,t,m,k,c,s,*,*,invalid
p,o,u,c,h,i,n,g,valid
c,r,u,d,e,*,*,*,valid
p,a,y,e,r,s,*,*,valid
c,j,a,b,u,*,*,*,invalid
r,s,q,*,*,*,*,*,invalid
x,m,u,k,*,*,*,*,invalid
o,c,c,a,s,i,o,n,valid
s,k,i,f,f,s,*,*,valid
t,w,i,g,g,i,n,g,valid
n,s,x,o,l,x,q,*,invalid
i,b,q,y,*,*,*,*,invalid
v,h,u,s,d,w,*,*,invalid
d,i,s,p,o,s,e,s,valid
e,h,w,*,*,*,*,*,invalid
m,r,u,b,e,l,q,*,invalid
g,a,u,c,h,e,*,*,valid
f,i,x,o,j,n,*,*,invalid
n,w,d,s,a,*,*,*,invalid
b,e,a,x,x,t,*,*,invalid
n,r,o,r,l,e,*,*,invalid
t,h,y,m,u,s,e,s,valid
e,s,x,b,w,c,*,*,invalid
t,i,n,g,e,s,*,*,valid
u,k,l,*,*,*,*,*,invalid
u,h,k,k,*,*,*,*,invalid
g,a,n,p,w,y,i,*,invalid
n,r,n,g,r,n,*,*,invalid
b,a,c,k,h,a,n,d,valid
w,d,e,d,p,f,*,*,invalid
n,a,r,t,x,m,*,*,invalid
l,o,v,e,a,b,l,e,valid
l,u,r,c,h,*,*,*,valid
a,y,g,*,*,*,*,*,invalid
c,a,n,t,i,n,g,*,valid
t,r,i,a,o,*,*,*,invalid
b,h,x,*,*,*,*,*,invalid
f,m,y,j,t,m,*,*,invalid
f,w,l,t,q,*,*,*,invalid
i,n,f,l,a,m,e,*,valid
w,i,k,i,*,*,*,*,valid
c,l,i,m,b,e,r,s,valid
w,f,a,o,i,v,*,*,invalid
x,o,a,w,m,x,*,*,invalid
s,t,e,r,n,e,r,*,valid
s,h,b,*,*,*,*,*,invalid
w,s,k,*,*,*,*,*,invalid
t,r,u,d,g,e,d,*,valid
r,q,b,e,q,*,*,*,invalid
e,n,r,o,l,l,*,*,valid
j,i,n,g,l,e,d,*,valid
l,a,w,s,u,i,t,s,valid
d,i,s,c,u,s,s,*,valid
r,r,w,v,b,*,*,*,invalid
s,o,u,r,c,e,s,*,valid
m,e,r,*,*,*,*,*,invalid
c,a,i,*,*,*,*,*,invalid
p,g,u,*,*,*,*,*,invalid
a,w,a,s,h,*,*,*,valid
v,x,l,x,w,r,*,*,invalid
d,r,i,e,s,t,*,*,valid
j,a,g,a,j,h,*,*,invalid
w,o,o,f,e,r,s,*,valid
k,b,q,*,*,*,*,*,invalid
f,m,w,y,*,*,*,*,invalid
d,o,p,*,*,*,*,*,invalid
c,k,a,x,k,n,*,*,invalid
f,a,n,c,i,e,r,*,valid
g,a,n,g,l,i,n,g,valid
b,l,i,n,d,e,r,s,valid
b,c,h,q,s,*,*,*,invalid
n,m,x,i,t,d,p,*,invalid
v,r,u,l,*,*,*,*,invalid
n,d,p,*,*,*,*,*,invalid
w,i,v,e,*,*,*,*,valid
b,i,m,j,f,i,*,*,invalid
v,n,x,d,d,*,*,*,invalid
b,a,x,w,*,*,*,*,invalid
f,o,r,w,a,r,d,*,valid
b,c,o,e,q,*,*,*,invalid
c,h,a,n,t,i,n,g,valid
a,i,l,s,*,*,*,*,valid
o,o,w,f,p,*,*,*,invalid
w,v,n,b,*,*,*,*,invalid
s,g,k,c,*,*,*,*,invalid
o,u,t,g,r,o,w,n,valid
s,o,d,e,*,*,*,*,valid
m,u,t,e,l,y,*,*,valid
c,r,e,d,i,b,l,y,valid
v,x,b,u,v,e,h,*,invalid
g,c,s,n,*,*,*,*,invalid
m,r,b,b,v,*,*,*,invalid
y,d,n,k,b,l,u,*,invalid
f,d,c,o,f,r,b,*,invalid
h,g,y,*,*,*,*,*,invalid
d,u,b,s,*,*,*,*,valid
t,q,c,y,*,*,*,*,invalid
w,p,q,*,*,*,*,*,invalid
m,u,g,x,o,p,*,*,invalid
t,h,l,l,k,v,*,*,invalid
y,x,r,v,w,p,*,*,invalid
v,p,b,y,*,*,*,*,invalid
i,d,o,l,a,t,r,y,valid
r,u,i,n,i,n,g,*,valid
p,e,e,r,a,g,e,s,valid
d,o,o,r,b,e,l,l,valid
d,j,h,k,x,c,*,*,invalid
e,o,p,t,f,y,m,*,invalid
d,r,n,q,j,*,*,*,invalid
s,t,r,i,v,e,*,*,valid
l,a,w,f,u,l,*,*,valid
t,j,b,i,q,l,*,*,invalid
c,h,i,v,e,*,*,*,valid
k,j,n,o,p,c,p,*,invalid
k,s,x,l,d,r,r,*,invalid
v,m,h,v,*,*,*,*,invalid
p,a,t,i,e,n,t,s,valid
a,l,m,a,n,a,c,s,valid
t,r,o,l,l,s,*,*,valid
l,o,x,h,r,q,y,*,invalid
f,l,a,t,t,e,s,t,valid
m,i,d,d,a,y,*,*,valid
b,h,i,a,*,*,*,*,invalid
a,m,j,r,*,*,*,*,invalid
e,x,p,i,r,i,n,g,valid
c,h,a,t,t,e,r,s,valid
w,f,b,*,*,*,*,*,invalid
m,x,i,*,*,*,*,*,invalid
m,o,v,e,s,*,*,*,valid
g,i,d,x,r,m,*,*,invalid
n,u,w,*,*,*,*,*,invalid
h,w,k,c,r,*,*,*,invalid
r,p,h,f,y,w,*,*,invalid
r,h,x,*,*,*,*,*,invalid
b,o,h,e,m,i,a,n,valid
b,l,y,t,b,h,*,*,invalid
h,d,q,*,*,*,*,*,invalid
w,e,a,r,i,l,y,*,valid
l,o,c,h,d,g,p,*,invalid
q,r,j,*,*,*,*,*,invalid
v,h,x,*,*,*,*,*,invalid
o,r,q,*,*,*,*,*,invalid
w,l,v,u,*,*,*,*,invalid
u,k,t,q,l,c,*,*,invalid
q,d,b,o,w,g,*,*,invalid
l,e,n,t,i,l,s,*,valid
w,o,r,k,d,a,y,s,valid
r,e,c,a,p,*,*,*,valid
s,c,r,e,w,e,d,*,valid
i,p,r,m,*,*,*,*,invalid
v,c,k,r,x,*,*,*,invalid
s,c,o,f,f,l,a,w,valid
m,i,l,d,e,w,s,*,valid
h,c,i,f,*,*,*,*,invalid
f,v,y,*,*,*,*,*,invalid
g,x,g,q,x,s,p,*,invalid
m,i,t,f,*,*,*,*,invalid
v,y,h,o,r,*,*,*,invalid
u,v,e,*,*,*,*,*,invalid
h,h,p,i,p,*,*,*,invalid
g,u,a,r,d,e,d,*,valid
p,e,c,s,*,*,*,*,valid
c,h,k,k,p,k,t,*,invalid
m,a,r,g,i,n,s,*,valid
m,n,b,t,o,e,*,*,invalid
c,a,x,j,*,*,*,*,invalid
x,u,n,d,*,*,*,*,invalid
y,e,l,l,e,d,*,*,valid
g,l,y,c,o,g,e,n,valid
g,g,n,p,j,v,c,*,invalid
j,r,h,*,*,*,*,*,invalid
e,c,c,n,*,*,*,*,invalid
m,c,l,g,j,*,*,*,invalid
l,r,f,d,t,u,*,*,invalid
p,r,e,p,a,r,e,d,valid
g,i,l,d,e,d,*,*,valid
q,y,k,f,p,u,*,*,invalid
p,t,j,y,c,k,w,*,invalid
s,e,x,p,o,t,s,*,valid
t,f,s,g,*,*,*,*,invalid
r,y,g,u,*,*,*,*,invalid
d,v,v,u,g,f,*,*,invalid
a,p,o,l,o,g,i,a,valid
f,u,s,s,*,*,*,*,valid
f,e,t,t,e,r,s,*,valid
k,n,c,e,b,a,e,*,invalid
j,l,k,t,o,*,*,*,invalid
a,c,d,l,h,*,*,*,invalid
j,i,l,t,s,*,*,*,valid
l,e,q,y,k,p,*,*,invalid
u,s,x,d,n,o,*,*,invalid
e,f,m,m,a,h,m,*,invalid
f,n,b,*,*,*,*,*,invalid
g,i,n,g,k,o,e,s,valid
s,x,y,j,*,*,*,*,invalid
n,o,n,h,u,m,a,n,valid
l,l,e,g,*,*,*,*,invalid
m,c,o,b,p,a,*,*,invalid
y,d,f,t,b,u,f,*,invalid
r,e,f,i,l,l,s,*,valid
f,y,p,*,*,*,*,*,invalid
j,s,i,r,c,*,*,*,invalid
f,l,u,e,n,t,l,y,valid
x,f,o,p,r,*,*,*,invalid
v,q,j,j,c,g,*,*,invalid
n,e,f,*,*,*,*,*,invalid
a,l,b,r,c,r,l,*,invalid
r,m,c,x,a,x,*,*,invalid
c,i,g,a,c,*,*,*,invalid
g,t,r,m,c,p,p,*,invalid
s,a,t,i,a,t,e,s,valid
e,x,w,n,g,*,*,*,invalid
n,w,s,*,*,*,*,*,invalid
r,e,n,t,*,*,*,*,valid
m,e,r,m,a,n,*,*,valid
y,i,h,u,e,i,p,*,invalid
h,a,r,d,e,n,s,*,valid
m,m,o,f,r,*,*,*,invalid
i,b,h,x,f,*,*,*,invalid
w,a,r,n,s,*,*,*,valid
r,e,s,e,r,v,e,d,valid
h,o,l,l,e,r,s,*,valid
v,a,v,*,*,*,*,*,invalid
b,o,e,*,*,*,*,*,invalid
d,q,k,i,j,p,*,*,invalid
t,u,d,*,*,*,*,*,invalid
k,b,m,w,r,a,h,*,invalid
x,i,u,s,i,*,*,*,invalid
i,g,l,*,*,*,*,*,invalid
n,l,r,q,b,*,*,*,invalid
c,u,s,s,i,n,g,*,valid
u,y,b,i,y,*,*,*,invalid
a,m,e,l,*,*,*,*,invalid
h,l,v,i,q,h,*,*,invalid
e,x,p,u,n,g,e,*,valid
d,u,n,k,i,n,g,*,valid
l,m,j,l,*,*,*,*,invalid
t,r,i,g,*,*,*,*,valid
h,a,m,m,o,c,k,s,valid
p,e,r,f,i,d,y,*,valid
p,o,r,n,*,*,*,*,invalid
v,c,i,*,*,*,*,*,invalid
h,u,s,k,i,n,g,*,valid
d,k,w,*,*,*,*,*,invalid
s,o,u,r,p,u,s,s,valid
u,e,x,*,*,*,*,*,invalid
h,l,e,j,n,*,*,*,invalid
d,f,e,m,*,*,*,*,invalid
t,v,e,t,w,v,i,*,invalid
c,v,h,f,*,*,*,*,invalid
j,a,s,*,*,*,*,*,invalid
e,q,t,k,*,*,*,*,invalid
q,g,v,*,*,*,*,*,invalid
t,u,r,n,s,*,*,*,valid
r,t,k,h,*,*,*,*,invalid
i,n,c,h,*,*,*,*,valid
y,l,d,r,h,u,*,*,invalid
d,e,e,i,f,r,*,*,invalid
a,j,h,w,e,l,o,*,invalid
g,v,i,k,x,k,*,*,invalid
w,h,e,l,k,e,d,*,valid
y,j,o,u,y,*,*,*,invalid
d,x,e,x,d,*,*,*,invalid
s,g,o,l,a,c,*,*,invalid
r,d,u,p,b,r,*,*,invalid
p,r,a,l,i,n,e,s,valid
o,k,l,b,r,c,*,*,invalid
o,n,m,k,*,*,*,*,invalid
t,e,l,e,t,y,p,e,valid
j,n,p,o,*,*,*,*,invalid
w,m,p,s,a,w,*,*,invalid
u,n,u,k,m,*,*,*,invalid
c,i,t,*,*,*,*,*,invalid
c,w,v,c,v,*,*,*,invalid
r,o,o,m,e,r,*,*,valid
m,u,t,u,a,l,*,*,valid
p,k,u,d,v,*,*,*,invalid
l,e,p,t,*,*,*,*,valid
a,r,e,*,*,*,*,*,invalid
l,a,b,u,r,n,u,m,valid
h,a,i,r,*,*,*,*,valid
r,a,f,q,p,*,*,*,invalid
c,r,u,s,h,i,n,g,valid
s,p,a,y,e,d,*,*,valid
g,y,r,n,*,*,*,*,invalid
a,q,a,t,f,s,*,*,invalid
l,r,c,l,s,o,*,*,invalid
m,c,j,i,q,a,a,*,invalid
r,k,n,w,t,d,*,*,invalid
b,n,h,t,*,*,*,*,invalid
x,s,f,e,l,l,*,*,invalid
j,b,w,f,*,*,*,*,invalid
f,u,h,v,d,i,*,*,invalid
m,d,x,*,*,*,*,*,invalid
y,m,d,b,*,*,*,*,invalid
l,q,r,*,*,*,*,*,invalid
s,u,l,f,a,t,e,*,valid
c,a,g,e,*,*,*,*,valid
d,s,r,q,u,*,*,*,invalid
e,s,c,a,p,e,s,*,valid
k,m,k,*,*,*,*,*,invalid
t,i,g,h,t,e,s,t,valid
f,e,b,a,r,c,i,*,invalid
d,l,c,d,*,*,*,*,invalid
o,g,m,*,*,*,*,*,invalid
m,d,w,h,w,*,*,*,invalid
m,a,n,n,e,r,s,*,valid
h,l,p,l,d,m,j,*,invalid
p,o,l,l,*,*,*,*,valid
w,f,a,g,w,l,*,*,invalid
p,d,k,h,n,i,*,*,invalid
u,h,u,v,a,*,*,*,invalid
d,u,f,f,e,r,s,*,valid
l,i,n,e,m,a,n,*,valid
m,n,d,x,h,*,*,*,invalid
w,f,o,*,*,*,*,*,invalid
j,x,g,d,e,t,*,*,invalid
m,b,a,*,*,*,*,*,invalid
o,x,y,*,*,*,*,*,invalid
n,t,a,j,a,m,*,*,invalid
h,v,l,*,*,*,*,*,invalid
g,b,u,a,c,b,b,*,invalid
e,v,m,c,b,x,*,*,invalid
p,e,s,y,i,d,v,*,invalid
s,l,o,u,g,h,e,d,valid
g,p,o,u,e,a,n,*,invalid
g,p,l,x,k,a,f,*,invalid
f,j,s,e,g,g,q,*,invalid
v,i,u,*,*,*,*,*,invalid
h,a,z,e,l,n,u,t,valid
m,a,l,q,v,*,*,*,invalid
d,k,k,m,u,*,*,*,invalid
o,w,n,x,q,*,*,*,invalid
h,a,r,r,y,i,n,g,valid
v,e,r,c,n,*,*,*,invalid
h,y,r,o,f,v,k,*,invalid
m,i,n,e,r,a,l,*,valid
d,e,s,c,e,n,t,*,valid
b,j,m,v,v,p,*,*,invalid
w,a,s,s,a,i,l,s,valid
w,a,r,r,i,n,g,*,valid
f,r,o,m,*,*,*,*,valid
r,i,p,e,l,y,*,*,valid
u,m,y,a,*,*,*,*,invalid
n,x,t,e,r,j,n,*,invalid
a,b,b,o,t,*,*,*,valid
