char01,char02,char03,char04,char05,char06,char07,char08,Valid
c,a,r,v,e,*,*,*,valid
d,r,i,f,t,e,d,*,valid
v,v,l,*,*,*,*,*,invalid
s,u,l,t,a,n,a,s,valid
y,l,o,h,p,r,u,*,invalid
e,q,c,d,k,*,*,*,invalid
a,i,e,w,r,n,*,*,invalid
f,w,g,*,*,*,*,*,invalid
f,o,t,*,*,*,*,*,invalid
b,i,b,l,i,c,a,l,valid
w,h,i,f,f,s,*,*,valid
k,o,u,u,t,i,n,*,invalid
g,m,g,y,t,x,d,*,invalid
x,h,x,*,*,*,*,*,invalid
b,s,f,*,*,*,*,*,invalid
c,o,n,c,e,i,t,*,valid
c,i,d,h,u,*,*,*,invalid
c,a,u,s,a,l,l,y,valid
p,o,f,x,*,*,*,*,invalid
b,a,i,l,e,d,*,*,valid
m,y,s,j,*,*,*,*,invalid
w,o,r,d,p,l,a,y,valid
u,x,x,v,t,*,*,*,invalid
c,l,r,j,i,p,*,*,invalid
i,p,l,e,u,*,*,*,invalid
k,j,m,i,q,u,*,*,invalid
f,e,n,d,*,*,*,*,invalid
s,o,g,g,y,*,*,*,valid
d,a,b,b,e,d,*,*,valid
w,d,m,k,k,i,n,*,invalid
f,o,r,m,u,l,a,*,valid
n,w,o,y,w,i,*,*,invalid
r,a,t,t,y,*,*,*,valid
r,o,b,b,e,r,*,*,valid
h,h,n,*,*,*,*,*,invalid
k,d,j,*,*,*,*,*,invalid
m,k,h,j,s,b,m,*,invalid
c,k,y,m,k,p,w,*,invalid
y,o,r,*,*,*,*,*,invalid
n,d,p,g,h,*,*,*,invalid
t,a,l,c,*,*,*,*,valid
y,d,e,a,*,*,*,*,invalid
m,w,y,*,*,*,*,*,invalid
f,r,o,z,e,n,*,*,valid
v,j,r,d,t,a,h,*,invalid
o,w,r,c,x,s,g,*,invalid
d,r,a,f,t,e,e,s,valid
e,m,b,e,d,*,*,*,valid
y,m,i,t,*,*,*,*,invalid
a,r,c,h,*,*,*,*,valid
e,e,x,*,*,*,*,*,invalid
f,r,s,l,l,*,*,*,invalid
d,j,t,w,x,*,*,*,invalid
b,a,w,d,i,e,r,*,valid
o,o,u,c,j,y,t,*,invalid
f,u,t,o,n,*,*,*,valid
n,l,o,h,*,*,*,*,invalid
s,c,a,b,*,*,*,*,valid
m,n,c,m,y,*,*,*,invalid
x,x,w,b,p,*,*,*,invalid
g,a,z,e,b,o,*,*,valid
x,e,t,*,*,*,*,*,invalid
f,j,b,y,v,g,n,*,invalid
i,e,w,c,p,*,*,*,invalid
c,r,u,m,p,l,e,d,valid
l,q,t,d,y,h,f,*,invalid
a,r,c,k,e,d,*,*,valid
f,m,s,*,*,*,*,*,invalid
g,i,q,*,*,*,*,*,invalid
s,j,s,m,e,y,*,*,invalid
k,c,f,j,*,*,*,*,invalid
a,i,t,c,*,*,*,*,invalid
p,o,f,b,w,s,*,*,invalid
v,a,t,w,e,a,*,*,invalid
h,a,r,l,o,t,s,*,valid
y,b,d,*,*,*,*,*,invalid
s,h,v,o,*,*,*,*,invalid
e,w,k,o,n,f,*,*,invalid
e,d,u,p,*,*,*,*,invalid
k,n,o,w,i,n,g,*,valid
n,o,n,h,u,m,a,n,valid
n,b,u,*,*,*,*,*,invalid
a,p,q,c,*,*,*,*,invalid
x,n,c,c,j,y,*,*,invalid
l,d,r,x,a,*,*,*,invalid
m,j,b,p,m,*,*,*,invalid
v,t,h,f,f,*,*,*,invalid
t,q,j,r,v,*,*,*,invalid
t,e,v,f,b,b,*,*,invalid
u,r,l,q,s,e,y,*,invalid
x,v,u,t,l,m,l,*,invalid
s,t,i,f,f,e,r,*,valid
x,n,p,e,k,k,*,*,invalid
v,e,t,*,*,*,*,*,invalid
h,j,a,f,c,x,*,*,invalid
o,b,s,l,r,e,x,*,invalid
l,g,y,*,*,*,*,*,invalid
b,a,l,l,s,i,e,r,valid
d,i,d,v,*,*,*,*,invalid
v,e,g,e,t,a,t,e,valid
l,b,x,e,v,b,*,*,invalid
j,j,c,e,f,r,j,*,invalid
d,i,s,r,o,b,e,s,valid
p,n,w,q,l,*,*,*,invalid
l,n,h,k,s,f,*,*,invalid
e,h,k,*,*,*,*,*,invalid
n,p,s,a,f,e,p,*,invalid
c,u,r,x,j,n,*,*,invalid
l,g,e,j,*,*,*,*,invalid
y,x,f,b,g,d,*,*,invalid
g,w,w,i,p,*,*,*,invalid
i,o,d,i,z,e,s,*,valid
v,d,q,*,*,*,*,*,invalid
c,d,q,u,r,*,*,*,invalid
y,r,r,k,*,*,*,*,invalid
a,o,a,n,*,*,*,*,invalid
s,x,c,a,*,*,*,*,invalid
k,a,v,w,*,*,*,*,invalid
q,x,i,l,t,*,*,*,invalid
b,o,n,e,y,e,s,t,valid
n,j,u,d,f,w,*,*,invalid
b,y,v,f,*,*,*,*,invalid
s,t,a,l,e,*,*,*,valid
r,e,t,o,o,k,*,*,valid
t,e,i,j,m,v,*,*,invalid
t,a,e,s,h,d,o,*,invalid
b,i,l,l,e,t,s,*,valid
q,u,p,m,l,k,h,*,invalid
e,h,w,s,g,x,*,*,invalid
p,k,j,s,m,*,*,*,invalid
f,u,t,z,*,*,*,*,valid
n,c,b,u,o,*,*,*,invalid
v,u,p,e,n,t,a,*,invalid
y,x,v,p,*,*,*,*,invalid
g,a,e,y,n,u,*,*,invalid
b,x,l,o,b,y,*,*,invalid
d,o,g,h,y,i,*,*,invalid
v,e,k,s,w,*,*,*,invalid
w,e,o,*,*,*,*,*,invalid
d,l,d,j,o,*,*,*,invalid
s,i,r,*,*,*,*,*,valid
s,f,s,*,*,*,*,*,invalid
a,r,i,*,*,*,*,*,invalid
h,h,g,i,*,*,*,*,invalid
r,e,a,s,s,i,g,n,valid
b,u,l,l,o,c,k,s,valid
g,o,r,e,*,*,*,*,valid
k,f,h,b,s,j,m,*,invalid
j,o,u,h,o,u,*,*,valid
s,a,l,v,a,g,e,d,valid
p,a,j,a,m,a,s,*,valid
f,v,b,o,o,*,*,*,invalid
r,e,a,l,m,s,*,*,valid
i,x,i,*,*,*,*,*,invalid
c,x,j,l,p,n,m,*,invalid
k,w,d,a,c,r,m,*,invalid
m,o,u,s,s,e,s,*,valid
w,j,m,h,c,*,*,*,invalid
x,s,b,*,*,*,*,*,invalid
o,a,u,k,a,c,*,*,invalid
m,a,n,s,a,r,d,*,valid
q,g,w,r,e,*,*,*,invalid
u,k,d,*,*,*,*,*,invalid
x,j,g,*,*,*,*,*,invalid
v,i,k,b,t,n,u,*,invalid
s,n,p,b,m,o,*,*,invalid
d,a,h,u,c,*,*,*,invalid
k,o,t,k,e,*,*,*,invalid
i,l,a,e,r,*,*,*,invalid
v,i,v,m,r,s,m,*,invalid
v,h,s,t,n,*,*,*,invalid
p,f,h,m,i,*,*,*,invalid
k,k,d,q,e,r,y,*,invalid
k,y,a,b,l,*,*,*,invalid
g,a,r,a,g,i,n,g,valid
j,r,h,*,*,*,*,*,invalid
w,i,m,p,l,e,s,*,valid
p,u,f,f,i,n,*,*,valid
c,h,f,e,u,*,*,*,invalid
i,j,a,h,g,a,*,*,invalid
r,b,j,a,*,*,*,*,invalid
b,j,d,i,s,u,*,*,invalid
v,h,i,i,h,o,*,*,invalid
f,l,u,x,e,s,*,*,valid
y,q,b,o,f,*,*,*,invalid
c,h,m,*,*,*,*,*,invalid
v,t,a,o,j,r,*,*,invalid
j,e,w,e,l,e,d,*,valid
o,m,e,g,a,*,*,*,valid
p,l,o,k,b,c,v,*,invalid
a,n,m,*,*,*,*,*,invalid
b,u,t,c,h,e,s,*,valid
c,r,o,o,n,i,n,g,valid
u,f,p,o,*,*,*,*,invalid
c,l,e,a,t,*,*,*,valid
g,l,w,a,*,*,*,*,invalid
g,j,h,m,*,*,*,*,invalid
e,n,t,a,i,l,e,d,valid
m,e,l,o,d,i,e,s,valid
t,o,m,q,r,m,*,*,invalid
y,i,d,r,i,*,*,*,invalid
g,n,t,m,k,u,*,*,invalid
x,v,k,*,*,*,*,*,invalid
r,c,c,n,b,s,h,*,invalid
l,a,c,t,a,t,e,d,valid
u,f,e,*,*,*,*,*,invalid
i,l,j,b,o,f,*,*,invalid
c,l,o,s,e,r,*,*,valid
a,h,g,s,k,a,*,*,invalid
v,d,b,*,*,*,*,*,invalid
d,e,f,e,n,d,e,r,valid
m,k,h,j,*,*,*,*,invalid
j,a,a,*,*,*,*,*,invalid
b,w,s,w,*,*,*,*,invalid
x,b,s,*,*,*,*,*,invalid
m,r,r,f,*,*,*,*,invalid
g,r,n,m,*,*,*,*,invalid
o,n,v,i,x,c,a,*,invalid
w,e,e,p,i,n,g,*,valid
x,c,y,*,*,*,*,*,invalid
f,l,e,e,t,i,n,g,valid
t,o,c,s,i,n,s,*,valid
j,s,o,*,*,*,*,*,invalid
f,k,t,u,f,h,e,*,invalid
c,r,e,d,i,t,*,*,valid
r,x,s,*,*,*,*,*,invalid
o,u,s,t,e,r,*,*,valid
b,a,w,l,x,u,*,*,invalid
l,e,a,r,n,e,d,*,valid
g,k,l,*,*,*,*,*,invalid
r,o,o,t,e,d,*,*,valid
c,p,y,f,y,v,*,*,invalid
d,t,q,x,n,*,*,*,invalid
d,w,f,*,*,*,*,*,invalid
p,b,c,o,i,*,*,*,invalid
o,h,q,e,*,*,*,*,invalid
s,s,x,n,*,*,*,*,invalid
a,j,k,b,*,*,*,*,invalid
d,q,f,h,*,*,*,*,invalid
i,r,v,x,c,l,*,*,invalid
n,g,l,k,*,*,*,*,invalid
r,e,a,r,i,n,g,*,valid
g,b,q,*,*,*,*,*,invalid
l,e,a,f,y,*,*,*,valid
h,h,x,c,b,*,*,*,invalid
c,o,l,l,a,r,*,*,valid
e,u,k,g,b,r,r,*,invalid
j,u,l,x,u,a,k,*,invalid
o,v,r,c,b,j,*,*,invalid
m,i,d,d,l,e,*,*,valid
o,y,i,*,*,*,*,*,invalid
x,k,h,d,d,y,*,*,invalid
b,r,i,s,k,*,*,*,valid
n,a,z,e,n,a,r,a,valid
e,w,f,t,h,t,w,*,invalid
a,u,n,b,q,a,f,*,invalid
w,r,e,t,c,h,*,*,valid
s,s,u,w,*,*,*,*,invalid
r,a,i,p,e,n,*,*,invalid
f,a,z,e,s,*,*,*,valid
g,a,b,b,i,e,r,*,valid
u,f,i,s,x,*,*,*,invalid
v,g,n,f,*,*,*,*,invalid
h,o,l,*,*,*,*,*,invalid
r,e,s,t,a,t,e,*,valid
b,h,g,*,*,*,*,*,invalid
h,j,d,i,y,u,*,*,invalid
o,p,i,a,t,*,*,*,invalid
v,p,b,a,j,k,v,*,invalid
p,a,n,o,p,l,y,*,valid
p,a,g,e,d,*,*,*,valid
a,r,o,u,s,i,n,g,valid
p,d,i,x,u,u,h,*,invalid
c,h,o,m,p,i,n,g,valid
f,e,e,w,w,a,*,*,invalid
p,e,p,t,i,c,*,*,valid
s,a,v,a,g,e,*,*,valid
a,b,s,e,n,c,e,*,valid
j,a,c,p,n,k,f,*,invalid
p,o,r,e,d,*,*,*,valid
c,j,p,*,*,*,*,*,invalid
g,l,x,j,*,*,*,*,invalid
c,a,b,a,n,a,*,*,valid
n,h,r,*,*,*,*,*,invalid
e,a,a,k,f,*,*,*,invalid
d,k,r,w,*,*,*,*,invalid
a,s,p,e,n,*,*,*,valid
w,g,a,e,y,*,*,*,invalid
o,b,n,r,*,*,*,*,invalid
x,p,x,e,i,*,*,*,invalid
r,d,l,s,*,*,*,*,invalid
m,e,r,r,i,l,y,*,valid
h,f,t,u,a,u,*,*,invalid
l,x,y,i,i,c,*,*,invalid
r,v,p,e,p,o,*,*,invalid
x,j,y,*,*,*,*,*,invalid
g,j,r,b,s,*,*,*,invalid
q,i,t,*,*,*,*,*,invalid
s,q,r,l,f,*,*,*,invalid
y,c,j,c,t,x,*,*,invalid
l,y,i,n,g,*,*,*,valid
c,w,m,k,s,e,n,*,invalid
y,n,t,j,*,*,*,*,invalid
v,h,d,u,i,r,x,*,invalid
q,u,a,d,s,*,*,*,valid
l,h,h,i,p,w,*,*,invalid
x,h,m,q,f,*,*,*,invalid
f,b,i,c,t,o,v,*,invalid
l,h,c,l,*,*,*,*,invalid
e,k,l,m,q,a,*,*,invalid
a,j,m,b,g,m,*,*,invalid
n,v,t,o,h,i,*,*,invalid
q,y,f,*,*,*,*,*,invalid
t,x,i,k,f,i,n,*,invalid
a,h,i,p,*,*,*,*,invalid
q,e,a,u,n,n,*,*,invalid
k,d,k,v,u,*,*,*,invalid
x,x,h,*,*,*,*,*,invalid
f,t,w,*,*,*,*,*,invalid
p,i,z,z,a,z,z,*,valid
x,m,h,w,k,i,*,*,invalid
u,u,b,v,e,c,j,*,invalid
o,b,p,t,t,*,*,*,invalid
f,v,l,y,f,*,*,*,invalid
p,o,i,*,*,*,*,*,invalid
a,o,o,e,t,*,*,*,invalid
c,k,a,*,*,*,*,*,invalid
w,b,q,d,a,a,*,*,invalid
m,q,q,d,c,n,*,*,invalid
f,a,c,i,a,l,s,*,valid
h,o,x,q,g,u,e,*,invalid
h,y,o,l,p,*,*,*,invalid
a,g,f,e,f,a,n,*,invalid
a,j,t,x,h,d,l,*,invalid
j,w,s,y,k,g,f,*,invalid
q,b,y,t,j,e,*,*,invalid
c,o,w,s,l,i,p,*,valid
m,f,k,c,*,*,*,*,invalid
s,a,g,e,r,*,*,*,valid
y,y,p,n,i,u,*,*,invalid
h,o,m,i,e,r,*,*,valid
p,v,d,e,n,*,*,*,invalid
r,d,y,n,*,*,*,*,invalid
x,t,o,*,*,*,*,*,invalid
t,r,w,u,g,*,*,*,invalid
f,v,o,x,u,w,k,*,invalid
c,h,f,j,*,*,*,*,invalid
u,j,m,r,q,e,v,*,invalid
t,d,d,u,*,*,*,*,invalid
j,v,a,b,k,*,*,*,invalid
r,e,n,e,w,*,*,*,valid
r,u,i,g,*,*,*,*,invalid
e,d,u,c,a,t,e,s,valid
y,p,s,a,*,*,*,*,invalid
f,l,u,k,i,e,s,t,valid
g,u,k,e,t,*,*,*,invalid
d,v,v,q,*,*,*,*,invalid
x,j,u,d,m,u,*,*,invalid
f,f,o,*,*,*,*,*,invalid
a,h,b,r,h,h,s,*,invalid
s,t,y,*,*,*,*,*,invalid
a,c,q,u,a,i,n,t,valid
i,h,e,g,n,*,*,*,invalid
k,j,o,m,p,k,*,*,invalid
x,p,i,v,s,a,*,*,invalid
h,e,a,r,t,s,*,*,valid
a,c,l,x,*,*,*,*,invalid
g,c,b,u,r,g,a,*,invalid
t,r,a,m,p,i,n,g,valid
w,k,k,x,e,s,*,*,invalid
f,d,r,k,d,r,a,*,invalid
p,r,i,m,m,e,r,*,valid
w,m,w,*,*,*,*,*,invalid
b,i,j,n,s,t,s,*,invalid
s,f,c,*,*,*,*,*,invalid
x,q,h,j,t,o,*,*,invalid
f,d,y,w,g,*,*,*,invalid
i,m,m,u,r,e,*,*,valid
h,e,f,w,*,*,*,*,invalid
s,n,e,e,r,e,d,*,valid
q,r,f,a,u,r,p,*,invalid
k,h,a,*,*,*,*,*,invalid
b,p,a,p,j,f,y,*,invalid
p,l,a,q,u,e,*,*,valid
f,n,x,v,t,t,w,*,invalid
p,a,m,p,e,r,s,*,valid
e,k,s,u,*,*,*,*,invalid
a,t,t,o,r,n,e,y,valid
t,e,n,o,r,s,*,*,valid
h,a,g,l,d,n,a,*,invalid
p,u,f,*,*,*,*,*,invalid
v,k,b,k,f,*,*,*,invalid
g,r,a,v,e,n,*,*,valid
q,f,m,v,q,p,*,*,invalid
s,t,i,f,f,l,y,*,valid
c,t,g,*,*,*,*,*,invalid
t,h,d,r,*,*,*,*,invalid
j,r,r,a,a,t,k,*,invalid
f,u,w,v,*,*,*,*,invalid
j,u,m,p,e,r,*,*,valid
b,s,m,g,s,*,*,*,invalid
r,i,e,n,h,o,*,*,invalid
m,u,g,s,*,*,*,*,valid
w,q,g,w,*,*,*,*,invalid
f,p,n,a,w,*,*,*,invalid
m,c,x,r,*,*,*,*,invalid
e,a,r,t,h,l,y,*,valid
i,s,j,i,y,o,h,*,invalid
g,f,b,r,l,b,a,*,invalid
q,l,v,x,*,*,*,*,invalid
m,i,n,a,m,i,*,*,valid
r,k,t,k,f,r,i,*,invalid
b,q,n,s,*,*,*,*,invalid
u,x,m,v,o,*,*,*,invalid
o,u,r,*,*,*,*,*,invalid
c,o,l,l,a,t,e,s,valid
e,k,j,*,*,*,*,*,invalid
o,b,o,e,s,*,*,*,valid
f,r,i,g,h,t,e,d,valid
w,m,u,m,g,*,*,*,invalid
c,a,m,p,u,s,*,*,valid
w,o,f,q,r,*,*,*,invalid
u,n,l,a,t,c,h,*,valid
l,y,m,u,h,q,*,*,invalid
i,b,g,p,n,k,j,*,invalid
b,m,b,b,*,*,*,*,invalid
k,b,x,u,d,c,*,*,invalid
v,f,o,i,t,*,*,*,invalid
u,n,z,i,p,p,e,d,valid
a,p,t,e,s,t,*,*,valid
q,a,q,e,k,n,p,*,invalid
t,m,l,h,v,q,j,*,invalid
w,i,l,d,l,y,*,*,valid
r,b,e,*,*,*,*,*,invalid
v,a,n,i,s,h,e,d,valid
k,u,l,g,c,f,y,*,invalid
m,s,y,p,e,k,*,*,invalid
h,o,m,e,d,*,*,*,valid
r,e,l,a,y,e,d,*,valid
b,u,i,d,b,y,h,*,invalid
b,r,p,i,o,c,l,*,invalid
d,h,v,*,*,*,*,*,invalid
n,f,t,v,r,s,*,*,invalid
f,l,l,*,*,*,*,*,invalid
s,v,o,i,h,a,x,*,invalid
h,k,k,v,t,b,*,*,invalid
a,l,i,b,i,i,n,g,valid
k,n,y,d,w,*,*,*,invalid
z,o,o,*,*,*,*,*,valid
p,f,n,d,r,w,n,*,invalid
h,w,j,h,*,*,*,*,invalid
h,y,b,d,j,f,*,*,invalid
s,t,r,a,w,e,d,*,valid
x,w,q,p,l,y,r,*,invalid
l,a,w,m,a,k,e,r,valid
b,l,o,c,k,a,d,e,valid
w,x,p,w,k,n,*,*,invalid
p,i,l,e,u,p,*,*,valid
h,f,w,h,p,e,*,*,invalid
q,u,h,k,m,*,*,*,invalid
r,a,n,t,e,r,*,*,valid
o,q,n,*,*,*,*,*,invalid
p,e,r,v,e,r,t,s,valid
b,g,i,u,*,*,*,*,invalid
p,x,f,*,*,*,*,*,invalid
r,e,v,i,v,i,n,g,valid
r,e,g,i,s,t,r,y,valid
t,h,i,e,v,i,s,h,valid
u,c,m,x,q,t,*,*,invalid
u,v,o,k,*,*,*,*,invalid
l,l,t,*,*,*,*,*,invalid
w,l,n,*,*,*,*,*,invalid
t,q,h,n,p,*,*,*,invalid
i,g,o,a,p,*,*,*,invalid
b,j,r,*,*,*,*,*,invalid
e,u,n,*,*,*,*,*,invalid
p,q,h,*,*,*,*,*,invalid
i,h,w,q,*,*,*,*,invalid
v,h,v,*,*,*,*,*,invalid
a,p,b,*,*,*,*,*,invalid
w,a,r,i,e,s,t,*,valid
w,a,l,n,u,t,*,*,valid
d,c,u,*,*,*,*,*,invalid
x,o,u,*,*,*,*,*,invalid
c,u,y,s,h,b,q,*,invalid
c,i,u,k,s,*,*,*,invalid
j,f,y,*,*,*,*,*,invalid
f,v,w,k,d,*,*,*,invalid
s,a,l,o,o,n,*,*,valid
l,m,p,n,f,*,*,*,invalid
v,e,r,n,s,j,s,*,invalid
x,e,l,d,v,i,t,*,invalid
r,e,a,l,i,z,e,s,valid
a,t,t,i,r,i,n,g,valid
d,o,t,d,j,a,l,*,invalid
p,i,g,e,o,n,s,*,valid
a,f,f,i,r,m,s,*,valid
a,l,l,e,g,r,o,*,valid
p,a,r,s,e,*,*,*,valid
l,g,i,e,d,i,*,*,invalid
c,f,e,*,*,*,*,*,invalid
c,a,r,t,o,n,s,*,valid
t,o,b,h,*,*,*,*,invalid
e,s,v,*,*,*,*,*,invalid
u,d,n,u,l,l,m,*,invalid
r,d,e,k,*,*,*,*,invalid
s,p,e,c,i,a,l,*,valid
w,w,d,g,c,b,*,*,invalid
x,e,t,e,v,o,*,*,invalid
d,r,i,c,v,i,a,*,invalid
s,m,l,y,*,*,*,*,invalid
x,m,p,m,u,o,v,*,invalid
g,a,k,b,f,m,x,*,invalid
m,a,r,c,h,e,s,*,valid
k,x,s,r,*,*,*,*,invalid
w,u,d,l,f,k,k,*,invalid
a,n,x,b,w,x,k,*,invalid
s,w,e,a,r,s,*,*,valid
p,e,r,t,e,r,*,*,valid
x,j,i,*,*,*,*,*,invalid
r,l,h,q,n,l,*,*,invalid
d,o,f,h,i,i,*,*,invalid
p,i,l,e,d,*,*,*,valid
u,n,c,a,l,l,e,d,valid
f,i,r,m,s,*,*,*,valid
s,t,a,k,e,o,u,t,valid
b,a,n,a,n,a,*,*,valid
w,t,q,s,p,o,*,*,invalid
p,l,e,b,e,i,a,n,valid
i,e,a,g,n,t,v,*,invalid
q,u,i,z,z,i,n,g,valid
c,r,u,m,b,l,e,*,valid
h,m,h,i,*,*,*,*,invalid
f,l,a,t,t,o,p,*,valid
b,k,h,o,x,u,*,*,invalid
s,y,t,h,*,*,*,*,invalid
h,e,i,f,e,r,*,*,valid
f,h,c,q,r,*,*,*,invalid
f,l,a,*,*,*,*,*,invalid
u,r,e,a,*,*,*,*,valid
b,r,o,k,e,r,s,*,valid
d,e,p,l,o,r,e,*,valid
w,f,i,r,c,*,*,*,invalid
d,r,b,k,*,*,*,*,invalid
q,f,h,*,*,*,*,*,invalid
r,r,v,w,p,b,y,*,invalid
a,g,e,s,*,*,*,*,valid
b,m,x,*,*,*,*,*,invalid
s,t,r,i,v,e,n,*,valid
g,a,l,*,*,*,*,*,valid
y,c,k,i,f,x,l,*,invalid
t,a,x,a,t,i,o,n,valid
i,b,d,o,e,d,*,*,invalid
b,r,i,g,h,t,e,r,valid
g,e,c,j,j,c,*,*,invalid
h,x,f,j,g,a,u,*,invalid
t,q,j,*,*,*,*,*,invalid
s,p,a,r,s,e,l,y,valid
s,k,r,g,k,*,*,*,invalid
o,y,a,*,*,*,*,*,invalid
c,o,n,e,*,*,*,*,valid
p,r,i,m,p,s,*,*,valid
v,u,y,o,x,*,*,*,invalid
k,l,x,j,a,u,*,*,invalid
i,t,e,n,j,*,*,*,invalid
l,p,c,u,c,*,*,*,invalid
u,u,c,a,s,*,*,*,invalid
f,s,u,w,q,*,*,*,invalid
y,u,p,p,y,*,*,*,valid
v,j,v,h,a,c,*,*,invalid
r,y,x,d,v,q,*,*,invalid
c,h,a,i,r,i,n,g,valid
s,t,o,c,k,a,d,e,valid
n,n,e,e,g,u,*,*,invalid
d,x,o,*,*,*,*,*,invalid
h,e,d,s,p,y,s,*,invalid
f,f,m,n,b,y,q,*,invalid
b,j,d,h,*,*,*,*,invalid
l,w,q,*,*,*,*,*,invalid
r,n,v,v,t,e,*,*,invalid
d,e,p,o,r,t,e,d,valid
n,g,s,q,r,p,l,*,invalid
x,f,k,*,*,*,*,*,invalid
b,u,i,l,d,u,p,s,valid
f,n,d,f,*,*,*,*,invalid
w,u,w,r,n,p,*,*,invalid
j,s,o,o,x,s,j,*,invalid
t,g,p,e,l,g,*,*,invalid
m,a,n,g,i,e,r,*,valid
i,e,k,b,*,*,*,*,invalid
f,l,d,o,t,o,*,*,invalid
s,l,u,r,r,e,d,*,valid
f,o,b,b,e,d,*,*,valid
p,o,i,*,*,*,*,*,invalid
c,a,n,d,l,e,d,*,valid
k,h,e,r,i,d,*,*,invalid
u,n,s,t,r,u,n,g,valid
c,l,a,m,b,e,r,s,valid
e,b,y,*,*,*,*,*,invalid
g,q,t,q,*,*,*,*,invalid
k,p,x,a,m,*,*,*,invalid
l,a,b,r,*,*,*,*,invalid
e,s,r,y,i,*,*,*,invalid
a,h,f,v,h,o,w,*,invalid
q,c,x,k,q,*,*,*,invalid
m,i,d,d,l,e,s,*,valid
j,e,y,j,q,*,*,*,invalid
p,a,r,a,d,e,s,*,valid
g,g,r,k,*,*,*,*,invalid
j,e,t,r,g,g,*,*,invalid
n,h,w,*,*,*,*,*,invalid
g,r,a,z,i,n,g,*,valid
d,h,b,s,l,s,u,*,invalid
i,f,g,x,h,a,*,*,invalid
p,a,d,d,i,n,g,*,valid
o,u,t,y,*,*,*,*,invalid
p,e,t,t,e,d,*,*,valid
v,a,m,q,m,r,w,*,invalid
t,h,w,a,r,t,s,*,valid
n,p,m,w,p,*,*,*,invalid
j,p,k,j,t,x,*,*,invalid
d,x,o,i,*,*,*,*,invalid
r,v,s,i,p,q,*,*,invalid
d,p,u,b,e,*,*,*,invalid
c,o,w,b,o,y,s,*,valid
l,e,i,s,u,r,e,*,valid
b,t,w,w,q,q,s,*,invalid
h,n,o,n,o,c,*,*,invalid
x,u,p,f,s,l,*,*,invalid
s,a,p,s,*,*,*,*,invalid
c,h,u,r,l,s,*,*,valid
u,d,v,*,*,*,*,*,invalid
j,b,a,x,o,l,i,*,invalid
b,e,g,r,u,d,g,e,valid
m,u,y,y,w,*,*,*,invalid
g,u,s,m,d,*,*,*,invalid
l,o,c,a,t,i,n,g,valid
l,j,c,e,c,g,f,*,invalid
c,o,r,i,n,g,*,*,valid
x,o,c,*,*,*,*,*,invalid
s,k,j,n,p,*,*,*,invalid
v,e,r,t,i,g,o,*,valid
s,e,k,b,x,f,*,*,invalid
l,u,i,t,c,e,*,*,invalid
q,l,c,*,*,*,*,*,invalid
r,e,d,i,r,e,c,t,valid
v,e,n,d,s,*,*,*,valid
k,u,g,w,*,*,*,*,invalid
r,i,d,*,*,*,*,*,valid
d,y,b,k,g,g,*,*,invalid
j,x,x,b,u,*,*,*,invalid
t,v,e,l,p,o,*,*,invalid
c,h,i,l,l,i,e,r,valid
p,r,l,l,r,*,*,*,invalid
w,u,s,s,*,*,*,*,valid
m,a,t,u,r,e,d,*,valid
j,p,i,o,t,*,*,*,invalid
d,a,i,r,y,m,e,n,valid
i,a,h,g,k,y,*,*,invalid
v,x,n,p,p,p,*,*,invalid
v,b,x,e,g,y,*,*,invalid
b,l,u,b,b,e,r,*,valid
d,d,x,r,b,a,c,*,invalid
x,j,i,b,l,l,*,*,invalid
n,a,e,y,*,*,*,*,invalid
s,t,i,c,k,s,*,*,valid
x,k,o,q,y,q,u,*,invalid
q,s,n,a,*,*,*,*,invalid
s,o,x,d,o,a,b,*,invalid
p,n,d,h,w,k,*,*,invalid
y,g,f,c,x,r,m,*,invalid
o,g,r,e,*,*,*,*,valid
j,c,i,d,m,l,*,*,invalid
s,n,o,r,i,n,g,*,valid
w,a,r,t,y,*,*,*,valid
n,w,x,*,*,*,*,*,invalid
w,l,l,r,i,f,*,*,invalid
t,a,s,t,e,d,*,*,valid
l,t,b,t,*,*,*,*,invalid
a,g,o,*,*,*,*,*,invalid
g,y,g,y,f,*,*,*,invalid
c,o,r,a,l,*,*,*,valid
v,t,p,*,*,*,*,*,invalid
f,l,a,s,h,g,u,n,valid
t,u,n,k,*,*,*,*,invalid
v,e,s,t,r,y,*,*,valid
b,x,q,b,*,*,*,*,invalid
p,d,c,u,o,m,*,*,invalid
q,q,g,e,j,*,*,*,invalid
d,t,x,*,*,*,*,*,invalid
n,e,h,p,d,x,*,*,invalid
r,p,f,b,d,*,*,*,invalid
j,f,k,w,w,*,*,*,invalid
u,g,h,*,*,*,*,*,valid
p,f,r,n,*,*,*,*,invalid
f,e,t,*,*,*,*,*,invalid
r,e,s,c,u,e,r,*,valid
x,j,l,p,l,l,*,*,invalid
o,u,g,h,t,*,*,*,valid
y,w,j,e,y,y,*,*,invalid
u,b,x,v,o,n,*,*,invalid
c,i,c,*,*,*,*,*,invalid
g,t,n,e,*,*,*,*,invalid
i,v,q,*,*,*,*,*,invalid
u,n,d,g,q,t,y,*,invalid
v,i,j,l,h,v,w,*,invalid
d,h,d,i,*,*,*,*,invalid
h,f,e,s,*,*,*,*,invalid
j,c,w,i,*,*,*,*,invalid
